smiles,solubility_aqsoldb,MW,LogP,RotBonds,TPSA
SMILES_321,-5.211251003428881,368.8911117575425,2.5144755013530444,6,63.01037992918327
SMILES_322,-5.913175946518727,333.0055611545501,2.55863168354501,9,55.941916143705555
SMILES_323,0.7316891045705414,322.347231450854,1.6383332312022953,9,37.93067784165457
SMILES_324,-6.239884263328575,234.59575083324526,2.2005794450140774,14,87.32266422883941
SMILES_325,-3.702544074221291,504.4107703525495,1.5720891416249008,11,52.5416761824375
SMILES_326,-3.118734902462809,262.02932604421767,-1.6247174128542397,0,78.13015312383789
SMILES_327,-0.381726716073445,306.97473382745795,7.261230019703745,3,-20.951005288100745
SMILES_328,-6.737606116564941,291.2966371125279,3.456345499094434,1,-106.89601006473369
SMILES_329,-2.1690496969875017,505.4711197261288,0.04136158943089785,8,61.351521113523205
SMILES_330,-4.780754116520155,280.9185387292413,2.4601208087668,4,-6.990626148859578
SMILES_331,-1.744777574815099,271.7658059024347,-0.6922814451604111,2,41.50193189147776
SMILES_332,-4.813615452053718,321.83111481166696,1.0115969016745898,3,37.916118359015776
SMILES_333,0.14461251237155448,240.64591105378148,-0.9639770822515912,5,113.49602409662148
SMILES_334,-4.8019400368525105,321.1599716901514,1.8976303087191444,9,65.99986211774426
SMILES_335,-7.923959411779833,547.160358016777,-1.162710452260114,0,56.63436107194691
SMILES_336,-4.577698499482603,339.96955555510914,2.7768457886257294,6,83.47964618534695
SMILES_337,-3.52260022113779,336.32459217265813,3.364442161825659,7,64.73990347356155
SMILES_338,-0.8352922536753824,238.2095107090788,0.34603880083274974,6,31.692920280462676
SMILES_339,-5.516829661129842,480.9207154352963,2.321788408398124,6,92.8590372101824
SMILES_340,-5.477292254228152,503.90327007979795,0.24007129595518006,8,5.609994884469032
SMILES_341,-1.0788441925820316,395.2680375827011,3.0234619285398154,12,62.92988750134249
SMILES_342,-5.750450235924411,375.3833223062379,0.6227639028750809,3,-11.902791765452445
SMILES_343,-3.3579668827833817,286.52346485611827,3.5779402500938415,13,58.1577543006398
SMILES_344,-3.3173023669380246,349.1337580844622,-1.6231836406699784,6,57.719585670917176
SMILES_345,-2.5648409273140755,226.48423951374926,-0.009951830199774303,8,117.0581984765865
SMILES_346,-4.499696420765201,197.388602422126,-0.21763264257309078,14,-12.598955737671176
SMILES_347,-4.853988773349125,161.2640083274257,2.4067075168099956,4,25.964512965847497
SMILES_348,-2.3302111164954153,351.06739732747985,3.1101793988831736,1,82.90729706296575
SMILES_349,-4.791991706339571,172.1625527679312,2.561274733565374,14,63.41269025589231
SMILES_350,-5.719938380238349,260.0364596887517,0.982046943218593,4,57.21220205350012
SMILES_351,-0.5444000242966291,303.8770624798023,-3.59017413188384,3,11.754571881658432
SMILES_352,-2.023809237241635,409.52903995220316,2.0774045895151265,7,26.367266076342833
SMILES_353,0.5350047915306804,252.17798333790802,3.576098168634139,14,99.80164032893026
SMILES_354,-1.4320646975661082,421.3272312739392,7.3610177432664905,4,47.93963224984288
SMILES_355,-5.536287303262997,403.91589131441816,1.1512095585786777,8,65.01438784577893
SMILES_356,-2.8072615198800084,202.86916723290256,0.6693689781318257,8,45.39246684894084
SMILES_357,-5.031256509436492,422.2825493885275,2.6405095625763075,2,2.6765793900093904
SMILES_358,-6.303219193436568,281.6418877858464,1.4876831135571074,12,87.35241704299986
SMILES_359,-3.894398786139967,260.1048876274082,4.550746814526415,9,70.12929538129985
SMILES_360,-1.0369342494017577,282.0646724586675,0.38362268350372375,14,142.22547349468758
SMILES_361,-2.4501745784249858,309.6494273241326,1.5023045620179414,5,9.376744813978197
SMILES_362,-5.7817882625175425,268.49553995623654,3.7524261485446924,5,82.90291684801922
SMILES_363,-3.9646831504254734,226.0308339638753,2.6167286252637716,3,-2.4617586414800474
SMILES_364,-3.28573317068396,234.87444063053263,4.322415343516057,10,56.29386270692311
SMILES_365,-6.378224907941689,323.89428097040155,1.1268678971406683,12,89.06026356252659
SMILES_366,-1.5736552695027757,293.9536448182956,4.526569004737409,9,-32.885404643859474
SMILES_367,-3.4574700525175035,362.73096933995635,-1.327680746553911,2,41.80270103033568
SMILES_368,-5.781189721864115,315.23628972032617,-1.247610622944805,0,27.471610638295193
SMILES_369,-5.894347187482135,317.70139959837576,4.558079832918509,11,21.92170806819513
SMILES_370,-0.7986721101567782,369.28122348342873,2.0146991509295,6,65.40850609037417
SMILES_371,-3.7616260642914385,451.8918071912684,3.841631731759991,14,94.82742825690381
SMILES_372,-0.6192959420871769,455.90223482918884,2.1989419162183013,14,44.668851390833794
SMILES_373,0.14431095980543063,444.04064201142177,1.9859181829386001,4,58.21945710240079
SMILES_374,-0.9551034542881514,397.04491697413073,-0.6560417182484497,13,54.57235012236991
SMILES_375,-4.066863493234981,518.5410622092148,1.9463208633656963,9,50.07214025425657
SMILES_376,-7.995694239134561,353.78237662435725,4.723214472633503,14,6.426294491515749
SMILES_377,-2.374007390930343,342.5545815322072,2.113340588143344,6,94.33778406891571
SMILES_378,1.1831527395570962,534.392127550305,3.3641563914804538,0,61.80781472635344
SMILES_379,-3.07078015634765,37.40311499005239,3.308747918787236,7,65.79525960010311
SMILES_380,-6.979631037598294,288.6103511355682,-0.025416033323263143,2,17.739614838976713
SMILES_381,-4.349756992860235,435.249572915,3.7142606635054367,6,31.631184080430376
SMILES_382,-3.3674665495336096,408.02629527216834,1.3725425538803047,11,42.95463209156886
SMILES_383,-5.195977134839595,566.5651574835631,1.480695183410611,2,-11.364987737954069
SMILES_384,-8.127907935959778,320.7485718331419,6.195390378010653,13,-17.521373007907137
SMILES_385,-3.19570154043025,266.9182397611804,3.194606733663038,2,25.970082774457282
SMILES_386,-4.569752492715253,276.7915253325805,0.7229959514455833,9,70.90083065769561
SMILES_387,0.545383321799831,341.80681628612473,2.1290761260194446,8,23.874504402802362
SMILES_388,-2.797933024034408,472.1647595951321,2.073239852716446,12,9.247792096371459
SMILES_389,-2.0608422062032163,473.41410088854917,5.372186308677988,1,17.412573870493194
SMILES_390,-3.2381722869921177,304.39853281663284,2.078921160928209,13,31.786303074187497
SMILES_391,-2.8125333936522945,335.3008486677792,6.415997306661937,3,35.84564148719585
SMILES_392,-6.3045985767242865,248.83984207971358,-0.593465394840079,5,136.62085808826225
SMILES_393,-5.0803326104425786,259.2784452394455,1.9352944926586118,13,92.18482513949273
SMILES_394,-0.8227705973612958,414.6257213437172,0.47428911560689024,2,90.99096449126912
SMILES_395,-2.581076060539606,470.2211388731676,1.0103427891607497,11,96.74321457093525
SMILES_396,-3.7970138357650276,240.27163195301858,1.0537569907812885,9,10.047165226638022
SMILES_397,-2.0276575170682523,334.29563521313514,0.577386640002246,13,1.1054154005104344
SMILES_398,-1.9882761803188134,285.6921943920792,5.460343609971243,9,5.725188338637732
SMILES_399,0.9817892658884144,396.38716595520066,4.845120657685028,6,103.38024533351351
SMILES_400,-2.6738673122288446,271.14839776435446,2.8052890229282443,6,28.11232844470036
SMILES_401,-5.125015151020602,117.35450605404517,1.051296210221258,14,-0.05424728957147629
SMILES_402,-3.2313929658313354,410.36907111120024,0.6335339144446239,4,32.76015199120748
SMILES_403,-1.784868745757246,279.65163701432607,3.483617482955537,2,40.4557787314149
SMILES_404,-1.0086819771425952,290.0556284111945,2.60030190247235,1,60.736530947782484
SMILES_405,-6.230063744255759,353.5587916691839,1.7103480928008297,14,60.03804082848172
SMILES_406,-2.4925865610163735,345.28336431526196,3.082386014600862,14,16.872777445059675
SMILES_407,-4.794509854996233,355.6121658752389,3.782141081820984,3,77.42625570054844
SMILES_408,-4.133263849238885,147.02668347538045,1.6919199399460556,13,24.432258649993678
SMILES_409,-1.3083207515132158,365.6309012036492,0.4253481746238421,14,43.74894653179828
SMILES_410,-1.5075029211362023,119.09436496488654,-0.6422313336540242,12,77.4709628201342
SMILES_411,-4.356304922395118,386.95651437810074,2.5012633486829268,3,24.327143842226345
SMILES_412,-3.3156840420801665,421.838128211058,6.334491946265989,10,27.2259430567545
SMILES_413,-4.072163590241708,173.14798572747836,-0.22132653990248752,7,73.66672198772524
SMILES_414,2.7834059799135344,342.8432990581549,4.198938162068114,7,15.69067293579922
SMILES_415,-2.4432836671092746,415.7179129614433,0.6488876813064219,12,34.60831905583717
SMILES_416,-4.67896318254558,265.0996379628467,1.0519369281738271,4,72.2296871217157
SMILES_417,-0.3556657075577476,377.3636365708623,3.8298469602356624,12,132.163697657439
SMILES_418,-0.285077268633402,31.459412727431904,1.4894836866756074,5,74.21618019050986
SMILES_419,0.5833414210470682,419.8196118243411,2.496519592980959,7,68.90559051960047
SMILES_420,1.1759873650201884,312.9994238693176,2.458189512424729,14,71.23206334690919
SMILES_421,-1.5845702342677426,284.2170623363968,0.6521046764731846,0,7.072389037318025
SMILES_422,-3.699703487556256,408.404145290448,3.790195111840397,4,54.62386954719632
SMILES_423,-3.405233535208639,482.9289675723977,1.8768356255344185,3,48.80934046654393
SMILES_424,-3.5841506032130863,358.5715841353997,-0.7770204978344832,3,62.863381614910246
SMILES_425,-3.807510734358053,470.8713883048895,0.21503196173479178,10,54.660322099034836
SMILES_426,-0.5201263854228189,154.67167474730203,-4.233305694919783,1,65.18798709668451
SMILES_427,-2.998558186128048,376.59488378340654,2.103984064349289,9,37.54131220403193
SMILES_428,-1.0571562703675876,296.7996147145728,4.608132926697674,0,52.344356694871706
SMILES_429,-1.6469668904380204,231.17808952836828,-0.09429965555991471,13,0.8868573577203165
SMILES_430,-5.197309926244167,117.13185651371577,3.1710765166769903,14,37.20370887988344
SMILES_431,-6.434353339724567,371.1787049002663,2.861134768123817,5,105.63334192706574
SMILES_432,-5.4733259333701305,397.52900534165286,0.4962449488249847,6,62.75233358513024
SMILES_433,-3.8534127354615775,444.20227509932477,5.073068312636339,4,49.16315850467692
SMILES_434,-2.7313437994642498,427.6490437635032,1.4546791195501663,14,125.84493105017387
SMILES_435,-4.296600654688769,232.82903129416297,6.0205367596731065,7,-4.433399132043165
SMILES_436,-1.593869706517797,439.070551531213,-1.271357938000444,8,5.621777782151209
SMILES_437,-4.055370388833919,449.6347503911844,1.4617288968175144,10,118.5084564510509
SMILES_438,-2.486085123632111,284.0016074747295,1.6994959519666863,10,51.83843744195735
SMILES_439,-2.764836638676227,312.84282637117184,1.9187739573586378,1,40.29667854840825
SMILES_440,0.46886618357477294,216.5845792950458,3.4326619685765616,10,2.0318269961742708
SMILES_441,-4.950481850200545,458.08862906533324,8.7962546353258,12,67.90785065580047
SMILES_442,1.4168381823094096,158.82128540310643,2.9101323070695146,3,71.77839478109848
SMILES_443,-4.188699705479209,363.49706723637695,2.048480485250954,10,6.2202255666041495
SMILES_444,-5.680113780721619,250.3170811884287,-0.19239904713504385,8,44.388976577982866
SMILES_445,-3.4338299808530754,199.2147180443489,-1.7802129453075075,4,36.579366718677356
SMILES_446,3.480278297273615,122.5271719438592,4.340521662736175,2,60.23908585675084
SMILES_447,-1.2095895299627504,288.4593872029007,0.9064316881685803,5,5.229990311174246
SMILES_448,-1.7940717931174768,183.54148854020949,7.208316706491231,14,100.07789818052629
SMILES_449,-1.4096262767169592,315.6419453273804,3.7364232367711114,2,86.63295126390418
SMILES_450,-4.5391869290046145,486.9337323400624,2.6831189468959264,13,35.472977650687355
SMILES_451,-2.3479112472682817,329.95073264388884,2.7882577917842197,4,41.34325153446515
SMILES_452,-2.9949953993657545,509.7280502284649,2.807953530110931,2,44.54311398889536
SMILES_453,0.6181334972888197,211.77267465218466,0.6108661092724599,5,18.867657879739866
SMILES_454,-3.217375433173305,181.90592000006524,-1.5030054076407016,11,32.262823270598574
SMILES_455,-3.756553089154817,207.29844117717218,0.8986297469683209,9,39.18918529301564
SMILES_456,-5.329598794738245,303.4899461244696,1.963287551612526,4,114.51473482828513
SMILES_457,-2.7199710262487695,582.2948687724303,0.7043653975438215,13,87.86473233321746
SMILES_458,-2.41409633296233,143.78852864485594,-0.5721670999198971,8,87.38618829346494
SMILES_459,-5.403176376281035,371.96631181624247,0.5035793700750502,2,64.79702452017561
SMILES_460,-2.0936727918788485,240.00346639594665,4.071464933945883,5,5.306919642750616
SMILES_461,-2.533640952410283,287.61969489490366,3.4963915687882947,7,48.34035581690483
SMILES_462,-0.9731084802324719,184.19800887336626,2.3428195918070105,6,88.8195383845352
SMILES_463,-0.5752637641961931,397.91383240395396,3.1741958526005916,5,-0.33058517469153337
SMILES_464,-2.8114414127714413,305.6074867044878,-0.2638669351886662,13,75.46212827493058
SMILES_465,-5.072729768264191,418.7453550694166,0.40915041649038764,14,142.90436901051064
SMILES_466,-4.66124316108929,327.5245194032561,2.622030148756383,1,92.47266583958927
SMILES_467,0.5242553261581819,116.83760228231247,-0.00901766186564723,14,106.56116542247949
SMILES_468,-2.6690212137548794,419.6542795975214,2.21679649617642,6,58.733550017686426
SMILES_469,0.49230755910211466,108.69993676903195,-0.5250491881055477,7,88.7172779505996
SMILES_470,-2.0027903630255404,123.00973170835877,-1.299225858867227,0,21.285871425838575
SMILES_471,-1.4925287256431032,218.27973198683637,3.4721575120897548,14,81.83455249364906
SMILES_472,-1.1225527675236815,219.61444580476632,4.054091704355521,8,76.17552536243053
SMILES_473,-5.446277628818846,449.6021365381483,0.7383580121851165,3,61.596446961506516
SMILES_474,-2.3860984997749477,292.8843613249636,-1.0409251649417728,7,102.64029678873993
SMILES_475,-5.473997802724126,434.73852919746633,-2.416744378025805,14,28.448606486104456
SMILES_476,-3.5698246957549298,253.2082521414047,5.6840002990688605,9,42.517699341053515
SMILES_477,-1.7196607277538993,341.7646369010635,2.22278170700992,6,53.818481654331855
SMILES_478,-5.050667781064906,357.40423115122064,0.7840134056635055,13,8.815561156423977
SMILES_479,-1.8813253509446561,379.60654170770493,1.2721768723450428,12,59.07727775200991
SMILES_480,-5.996737970931672,263.5073825584162,-1.82666450029786,9,-18.75721651815388
SMILES_481,-0.7133603520768621,272.2145111215106,3.2397969475324633,6,91.87818137712837
SMILES_482,-4.328874364210695,280.1869420734156,6.000215383770668,1,51.86549466263863
SMILES_483,-5.054234848437567,144.75876097031957,0.4344859822412459,0,29.164283843849468
SMILES_484,-5.870711831982161,301.6098136731703,6.766914073293731,3,16.62505550819514
SMILES_485,-4.158707665675317,271.631574492372,1.7671902010777985,11,40.6168388152325
SMILES_486,-6.815223613913599,368.00728940775537,5.33350625708734,1,77.53038843089654
SMILES_487,-4.096798278216659,319.13011710596686,2.61444208859138,7,71.90955914950243
SMILES_488,-0.8010259493338374,443.6381803453188,2.612262378009991,9,21.778482108861567
SMILES_489,-3.3774231994796677,317.00884752085665,5.687851485030572,6,16.15841309489463
SMILES_490,-5.355037231813282,253.77943037797363,3.5654078772037012,7,76.2759482527859
SMILES_491,-2.5474733668623837,315.76972221657843,2.749696156665641,10,21.10610381539882
SMILES_492,-2.7242084482501867,382.4167240877164,-1.8826736761437104,5,52.396390963180146
SMILES_493,0.9132199251714326,132.67925922109532,-1.0144171317124702,0,54.95018570097108
SMILES_494,-1.418557962919188,238.47514811824092,2.9171099480378424,13,62.482485269069535
SMILES_495,-2.38880374565431,240.5823264114648,4.935566610742484,12,84.33081720727488
SMILES_496,-1.189866903280905,351.0990202877501,2.256902134492586,12,-0.51851747469291
SMILES_497,-3.268762136360125,362.72865396919497,0.8173907222421086,11,-26.446373010419506
SMILES_498,-3.150826361812399,320.12277278348944,-1.6783407783432138,8,27.302108750865933
SMILES_499,0.3178806068631306,62.13618808720768,0.43282988503243525,5,122.06113631328745
SMILES_500,-6.271158053632496,144.8081816808213,2.2619622583940715,11,130.88696400349514
SMILES_501,-1.0641089737181213,286.1068178542879,0.28708669550847765,12,123.2470854226355
SMILES_502,-3.2215829513755514,259.85305766415263,0.071107459205068,9,42.280745289572415
SMILES_503,-3.582978842506704,310.5370378836003,1.8977654730467226,0,-21.284603279393153
SMILES_504,-4.105791867387426,263.0601837564525,4.89682334024478,0,-43.72156406607363
SMILES_505,-2.6926519588716236,463.1642466149037,3.369438775776835,7,25.438473538023555
SMILES_506,-3.0870589330093328,80.60584151534783,2.571743570740232,5,42.07705479402559
SMILES_507,-3.8294047734539345,340.26276315298145,2.3769727615208422,7,102.02501604223835
SMILES_508,-4.405315490233302,392.8010406163472,3.1023534047142785,7,84.71221838169782
SMILES_509,-6.810660904901871,380.15384583583995,1.7797368484346199,14,59.096203159664825
SMILES_510,-4.4476074887033406,388.72729880011843,1.177836764643032,10,14.406209162354333
SMILES_511,-4.0245902925219434,403.1115908390934,3.4763879185165427,13,11.568817670204389
SMILES_512,-2.697537855666316,249.60201133927762,1.5492094356753536,7,60.165107482857415
SMILES_513,0.9261717693630094,199.8516243023043,-0.3771948049352689,9,77.88203915358906
SMILES_514,-4.231912387026838,106.53183273053276,4.886600020259577,14,65.67525048982338
SMILES_515,-5.04746170749434,273.7397166320305,-1.7398545900961655,6,8.616081615733808
SMILES_516,-4.428992182606196,232.24668760451445,5.036645649134628,6,76.02670515168344
SMILES_517,-2.69331046479577,426.16088136571375,3.0129104930155255,9,67.03643868405645
SMILES_518,-1.8227290804074547,281.24418898488653,0.061698534521347215,3,7.173343752392869
SMILES_519,-1.5433095738609142,206.9594262772442,2.0485091077739823,8,18.62716118798977
SMILES_520,-1.3445840035314676,191.14645460388994,1.1422731986054648,11,77.53983898246265
SMILES_521,-1.0615388247760507,508.88200537837946,3.615451456710096,1,40.61969859416436
SMILES_522,-3.5577672749463396,307.7913685008423,3.575862504992106,10,113.56589206545829
SMILES_523,1.106280367482415,231.84955367260565,2.922727042160186,8,70.04517104258305
SMILES_524,-3.709537042317528,322.40418077720216,3.492766161967129,9,30.534752472429233
SMILES_525,-2.781318847318182,499.688915616507,1.7703351498275575,2,49.59177598436269
SMILES_526,-0.4083458564546163,271.03193577004447,5.523350190387957,13,52.53533570550873
SMILES_527,-1.8671499440244685,378.70107094481966,4.447213766915254,12,20.8643874703316
SMILES_528,-7.481693488045477,428.6461037330324,1.045988563357287,14,13.496472072894935
SMILES_529,-2.9887283394062942,120.85761081500934,3.6217234320664495,1,78.05559575237997
SMILES_530,-1.276070487827027,246.1587581330461,3.447164571820114,12,83.81093188168383
SMILES_531,-5.686940559059116,416.1086628158863,1.4804766894246475,3,74.15125878211835
SMILES_532,-1.4986144097420269,240.06965608974937,1.3234867115058462,4,110.61272377295208
SMILES_533,-2.219692119973094,351.46253992672837,4.429016023555608,1,28.329070559535925
SMILES_534,-0.6321590322972539,234.15184008751902,1.9706124939488807,12,116.97083064284521
SMILES_535,-4.383862644677282,265.4448096488073,2.520343780672908,14,13.963155257833888
SMILES_536,-1.0082131688215101,253.26361943928936,4.802208130928163,0,9.492577465260288
SMILES_537,-2.680783505198337,373.6670153695832,7.066678001395687,9,-20.39835528597001
SMILES_538,0.5321006081045763,330.1580114199592,0.9467501060388721,10,32.16818744692732
SMILES_539,2.57209987562665,319.88594450110196,1.5581994981577858,4,29.85110652682185
SMILES_540,0.07666087810510502,560.7495237858834,2.1480080238857306,8,71.03749121018602
SMILES_541,-2.038962643783551,483.9697407120067,2.193472865476028,14,59.75563766481804
SMILES_542,1.6420079921236095,111.87563794462196,2.7527097772237816,11,2.2810651592345277
SMILES_543,-1.7930439166640326,265.65903267814514,1.0196429837259982,11,34.290950462967295
SMILES_544,-4.815891427045233,552.6463674606991,-0.5323820392256522,14,35.141519156492585
SMILES_545,-3.0785466139031508,252.5409969311958,5.507650489699496,4,-21.039289878475707
SMILES_546,-1.4766556274099965,518.7745985875144,3.224165001607565,11,10.762130919465221
SMILES_547,-1.348091688759872,267.3673185131739,1.1629285333210242,10,19.167454775436426
SMILES_548,-5.25052977961532,286.6002429453437,2.8742260158414648,9,107.34500079283785
SMILES_549,-5.187064572919345,396.3571359135812,5.665901051907509,8,57.658028638294105
SMILES_550,-3.6826196924196966,300.9792824992164,0.4239567624486884,13,76.48675015789999
SMILES_551,-1.9309127730876192,359.4624639574286,2.4222804261539195,12,-9.945419885968478
SMILES_552,-1.6748749002401613,467.49486993076385,-0.7797294818030589,11,97.76857932055967
SMILES_553,-2.717389751790379,385.8800933975769,1.7633167522523565,9,102.04408252096371
SMILES_554,-4.668857467035295,324.15321321497,3.233190772229114,5,-29.933798685785042
SMILES_555,0.4738858860386048,477.3526841717593,-0.22944651191001686,2,21.787331043366073
SMILES_556,-5.1441161236860795,397.6687475875099,1.6255972617830474,3,69.83062292062041
SMILES_557,-0.3953185102924772,236.6456836902652,3.599854599059834,3,75.77553814152729
SMILES_558,-1.522353433099269,508.0075233444019,3.1784002644651794,0,22.86021078051113
SMILES_559,-0.43933539225654306,374.23655920501784,-0.31526336185772275,2,37.780021477853886
SMILES_560,-3.888866585845834,288.63232311301385,2.747549749804479,2,26.104757558194287
SMILES_561,-3.2853083961784084,107.91824154140527,3.117437674374756,12,54.41672187784478
SMILES_562,-2.8899148854379133,172.24236199353334,2.2159710333720612,13,97.8871412584765
SMILES_563,-3.9527955212030306,480.0134910399937,4.178678618633383,0,19.158313714351817
SMILES_564,-2.549483093009803,483.9665251970451,0.8211053627206146,12,90.03281991073656
SMILES_565,0.1581789121424153,318.528406873324,2.8249689255830255,8,18.733117106124496
SMILES_566,-5.593667694335946,132.97558240245138,-0.3304005741064713,10,16.09491150012463
SMILES_567,-4.31442341642218,201.30247463493941,-1.2012516863667582,0,82.74378473372853
SMILES_568,-4.531490637412513,147.62316479504221,3.5621579624305464,8,86.87745512030467
SMILES_569,-3.1888365242720953,143.98887400862392,2.041124940859655,0,84.05639747050617
SMILES_570,-3.2710525379577415,512.6802368936906,1.0731648577678077,1,-2.631896328725647
SMILES_571,-1.4553708311185882,515.9917908414474,-0.13031202819071952,1,31.36196087711797
SMILES_572,-2.9325537941572497,197.91528464344302,3.654204763526681,13,82.91954368013286
SMILES_573,-2.3942334465613953,309.12650241024005,-1.0160287452656567,5,51.66167362255578
SMILES_574,-2.2031039089759985,181.52038400681974,3.9857549363773748,6,7.052286152101432
SMILES_575,-2.509191877588377,308.4761953499913,2.901994740865228,10,68.33271756501767
SMILES_576,-1.5933738770848163,473.93038833690963,-0.9155827760296988,0,21.40770964034119
SMILES_577,-3.2446467642654904,417.87190508030153,2.251922829757278,2,121.78099393568847
SMILES_578,0.2927367921499955,390.8662765497287,7.307449750732701,1,111.79365849673034
SMILES_579,2.0832396934375845,290.58202627371355,4.378836568926953,7,74.1638970542227
SMILES_580,-1.5875380504658605,436.19671159963644,0.3439456416246822,8,104.44026819079095
SMILES_581,-2.544017672581878,374.6668746583331,3.4334113644774185,12,52.59165400493524
SMILES_582,-1.7508353813655124,350.39155813157197,-0.8318262590737571,1,80.61749977500064
SMILES_583,-5.202066171767289,298.45906618002147,-0.7426283522122459,1,109.10881181208299
SMILES_584,-2.63978906506917,341.8372939514666,1.8653886600645688,9,59.819947271772506
SMILES_585,-4.462649213897217,338.8251577869326,3.1033045371581496,14,39.79251313942866
SMILES_586,-1.98004616551934,255.8568354925739,3.622660637842836,8,-18.184878327084633
SMILES_587,-4.452718615954295,232.5083466272733,3.650367449106737,13,46.67465897114024
SMILES_588,-3.689554890717792,210.30930396696098,2.989500225070401,3,82.93692738249246
SMILES_589,-6.7439418110461045,216.7136888206407,-1.2279822541922,4,87.82533710270518
SMILES_590,-5.346491379895336,291.1897124454948,1.8781367297054312,12,70.1746026287364
SMILES_591,-2.290252394127907,274.7315101004418,3.937363783262443,10,28.348036201510407
SMILES_592,-4.737692156636861,247.92662533974433,2.8865818532148513,8,-29.07286275790362
SMILES_593,-0.8724520324288472,240.52185252648343,2.364212064114654,5,30.191396079810595
SMILES_594,-4.907778176826625,339.18800261163165,2.658451733820627,9,37.82620515784194
SMILES_595,-2.093490997428458,447.76074471743055,2.62503975955444,11,37.48284131239944
SMILES_596,-4.523751257943517,308.9084318926551,-1.9297945659536881,8,74.74225427911698
SMILES_597,-2.2290604499329483,302.3669199959231,4.309782285270787,8,129.4270564405936
SMILES_598,-6.0695746581902785,216.51133072866304,1.778934185026423,6,54.94116807364372
SMILES_599,-3.9063659512591165,287.69301882092924,3.415172914971122,13,41.330728433741534
SMILES_600,-4.692426570575471,429.0336340609369,-2.611291010408432,11,39.63112747983629
SMILES_601,-1.23353484938204,413.74611035089725,5.321983808281246,9,54.97539067630858
SMILES_602,-2.0754750710915917,406.7973744274335,-0.3128232875457573,8,16.868249586064042
SMILES_603,-5.4651521092309645,403.5868829219843,7.082682064061052,4,54.8079423498422
SMILES_604,-3.4063614732417613,353.6732555564835,6.238480774457901,4,68.032493453272
SMILES_605,-4.5446356854456695,350.12071634829954,-0.6498320388449268,11,58.38744254297953
SMILES_606,-1.0994856122629149,334.4750326684774,3.6340733725183823,7,68.30167736019125
SMILES_607,-0.45695170469212254,268.31147199474856,-0.034423715800318,9,67.34990437394141
SMILES_608,-5.883290293021626,318.3699398615509,0.7211879282509575,3,-20.875867289857748
SMILES_609,-1.3465940512370387,331.55996837058666,0.7663347980456647,8,75.47480633581613
SMILES_610,-4.646592138515419,373.3168603316052,2.8958613467587804,6,23.159406173501857
SMILES_611,-3.5058335454386382,320.02564870451596,2.6492735808588055,6,6.166433479841684
SMILES_612,-2.935491541878086,520.5161380972418,-0.40318164334689977,12,5.821926885800153
SMILES_613,0.6332123271109453,189.01878029420882,2.879902806806221,14,67.34166441890117
SMILES_614,-5.00769945406177,385.44756997707,1.591781747013116,2,41.09700291100588
SMILES_615,-1.3305005547133957,305.8756293360947,-1.6411057633224821,3,-17.278751359416418
SMILES_616,-5.3430088163392355,310.2146282126542,1.1319354724619761,6,69.12151260769133
SMILES_617,-5.481187169681469,228.7424217689192,5.320853706986695,10,-7.584325231953084
SMILES_618,-2.94307310316169,411.9343267248685,1.1994374575941302,10,55.59285434072844
SMILES_619,-2.9565410180205545,375.2841534321157,-1.671073622051812,13,59.53995702692217
SMILES_620,-8.664636636938507,393.3637396803692,3.6289334654970133,4,85.4230832678018
SMILES_621,-0.6808074212490047,326.9245404818965,0.14497963058028107,11,121.26739145867406
SMILES_622,-7.278228248861702,277.5105185359775,2.4288578608248943,2,-4.587053036021667
SMILES_623,-3.291874872226603,303.3438451455543,1.656027009183644,0,47.90104575747802
SMILES_624,-0.3447690967893893,353.346565005564,5.523340464273755,6,38.946588198231304
SMILES_625,1.4183679333773576,109.44238270802592,1.6574333510716257,5,67.34998743843849
SMILES_626,-3.7260997273771594,397.2932867575458,-0.28917855067955234,9,58.62675083734475
SMILES_627,-5.8658981672341755,552.6192814683067,1.0623047918763515,14,35.89815029053519
SMILES_628,-0.4189035484640842,358.03350469534763,-0.4575522980992681,6,32.363912455565774
SMILES_629,-1.2696868997594757,281.9073375792226,1.5814705766711816,14,5.34196579263809
SMILES_630,-3.9779845791569506,293.876474532073,5.539581465674221,13,89.51446329626039
SMILES_631,-4.231474916418413,380.75423509341687,4.4969360788455175,1,68.36816726398118
SMILES_632,-4.434784327318863,284.17113366848815,6.082381006388172,12,86.71072791180549
SMILES_633,-3.6891730714692668,396.8675271339177,2.9585001917934504,11,37.584154540979455
SMILES_634,-2.3678637151967385,292.5859282869756,2.2862004152861983,3,23.726581252222783
SMILES_635,-4.132029165473543,481.4183466624337,0.0034138833578611916,1,6.867397334830887
SMILES_636,-3.879160551124481,478.65961360221877,2.539335577974561,7,64.35670334962639
SMILES_637,-1.7174419611788485,276.9830332059059,1.7392774380413027,6,8.408271018870614
SMILES_638,-5.964828282117745,301.89761632612004,3.557254729284315,0,123.94652275866201
SMILES_639,-3.7518714398271586,307.763113812166,-0.2445099575858043,1,-2.305703243737618
SMILES_640,-6.3518820381982035,309.103367423626,2.105364908620164,1,60.946404768500074
SMILES_641,-2.7831750532941975,215.25709549393238,-1.1469942480288613,3,112.67418828855145
SMILES_642,-6.87881081628375,201.27393157256478,2.6752251851103703,2,73.96359037055237
