smiles,clearance_hepatocyte_az,MW,LogP,NumRings
Cc1nc(C#Cc2cncc(-c3cccnc3)c2)cs1,3.367295829986474,277.35200000000003,3.308320000000002,3
CC1(C2CCCC2)Cc2cc(OCCCOc3ccc(-c4nn[nH]n4)cc3)c(Cl)c(Cl)c2C1=O,2.9444389791664403,501.4140000000002,5.956700000000005,5
Cc1cccc(/C=C/Cc2ccccc2/C=C/C(=O)O)c1OCc1c(Cl)cccc1Cl,1.7578579175523736,453.36500000000024,7.234520000000005,3
Cc1cc(O)c(C(=O)CCc2ccc3occc3c2)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,3.9721769282478934,458.46300000000014,1.4410199999999995,4
Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,3.828641396489095,565.0450000000003,5.788820000000005,5
O=C1Nc2c(Cl)ccc(OCCO)c2C2(CCCCC2)N1,3.5145260669691587,310.781,3.0056000000000003,3
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.302585092994046,523.5930000000003,4.705220000000004,5
O=C(Nc1ccc(Cl)cc1O)Nc1ccccc1Br,5.777652323222656,341.59200000000004,4.452100000000001,2
CNC(=O)NCCCC[C@H](NC(=O)OCC1(Cc2c(F)cccc2F)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1,3.4965075614664802,572.6530000000004,4.318200000000004,3
NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.4054651081081644,384.6170000000001,3.5510000000000006,2
CN(C)Cc1ccccc1-c1ccc(C(=O)N[C@H](CC(=O)Nc2ccc(Cl)cn2)C(=O)N2CCCCC2)cc1,5.181783550292085,548.0870000000003,4.6033000000000035,4
NC(CC(=O)N1CCC[C@H]1C(=O)NCCCCc1nn[nH]n1)Cc1ccccc1F.O=C(O)C(F)(F)F,3.9889840465642745,531.5110000000002,1.3621000000000003,3
O=C(CCCCc1ccc2c(n1)NCCC2)NC[C@H](NC(=O)OCc1ccccc1)C(=O)O,2.302585092994046,454.52700000000016,2.6483,3
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,4.584967478670572,390.5310000000002,3.532680000000002,3
O=C(O)[C@H](CCCCCCCc1ccc2c(n1)NCCC2)NS(=O)(=O)CC1CCCCC1,1.9459101490553132,465.6600000000004,4.275700000000002,3
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCCC2C(=O)NCCCCC(=O)O)cc1,4.318820558770089,480.5650000000004,3.5436200000000015,3
Cn1nc(-c2ccc(C(N)=O)cc2)s/c1=N\C1CCCCC1O,3.6428355156125294,332.42900000000014,1.4517,3
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N[C@@H](CCCCCCCc1ccc3c(n1)NCCC3)C(=O)O)C(=O)C2,2.4849066497880004,519.7080000000004,4.090800000000002,4
Cc1c(OCCCCOc2ccc(-c3nn[nH]n3)cc2)ccc(C(=O)CC(C)C)c1O,2.70805020110221,424.50100000000026,4.347520000000005,3
CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1,3.8066624897703196,444.5070000000002,3.7544000000000013,3
O=C(O)[C@H](CCCCCCCc1ccc2c(n1)NCCC2)NS(=O)(=O)c1ccccc1,1.9459101490553132,445.5850000000002,3.754500000000002,3
Cn1nc(-c2ccc(C(=O)NC(C)(C)CO)cc2)s/c1=N\C1CCCC(O)C1,3.214867803470662,404.5360000000002,1.8535,3
O=C(Nc1ccccc1Br)Nc1ccc(Cl)c(Cl)c1O,4.298645025734831,376.03700000000003,5.105500000000002,2
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCC(=O)NCCCC(=O)O)c2)cc1,5.355028458132079,659.8050000000002,6.505620000000007,4
CCCCS(=O)(=O)N[C@@H](CCCCCCCc1ccc2c(n1)NCCC2)C(=O)O,1.3862943611198906,425.59500000000014,3.4955000000000016,2
Cn1nc(-c2ccc(C(N)=O)cc2)s/c1=N\C1CCCCC1,5.187385805840755,316.4300000000002,2.480900000000001,3
Cn1nc(-c2ccc(S(C)(=O)=O)cc2)s/c1=N\C1CCCC(O)C1,2.6080653477800446,367.49600000000015,1.7563,3
O=C(NCc1ccccc1)N[C@@H](CCCCCCCc1ccc2c(n1)NCCC2)C(=O)O,2.302585092994046,438.57200000000023,4.275400000000003,3
O=C1Nc2c(Cl)ccc(OCCN3CCOCC3)c2C2(CCCCC2)N1,4.139955073474153,379.8880000000002,3.345500000000002,4
COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3nc4c(cc3C)CCCN4)C2=O)cn1,2.8903717578961645,453.54300000000023,3.0379200000000015,4
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1,4.6851821239574765,401.9420000000002,4.478520000000003,3
CC(C)OC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)O[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,3.506457892319648,750.6710000000006,4.607970000000002,4
NC(=O)N(O)CCC#Cc1ccc(OCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,4.61512051684126,557.0940000000002,5.321800000000006,5
CCCc1c(OCCCCOc2ccc(-c3nn[nH]n3)cc2)ccc2c1ccn2CC(C)(C)C,2.3978952727983707,461.6100000000002,6.058000000000006,4
O=C(N[C@@H](CCCCCCCc1ccc2c(n1)NCCC2)C(=O)O)OCc1ccccc1,1.6094379124341003,439.5560000000003,4.7024000000000035,3
CCCCN(CC)c1cc(C)nc2c1NC(=O)CN2c1ccc(OC)nc1OC,3.326114575537799,399.4950000000001,3.5188200000000016,3
COc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,1.4586150226995167,398.5070000000002,3.9898000000000025,3
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1cc[nH]n1,3.4965075614664802,514.5580000000002,4.048800000000003,3
Fc1cc(Oc2cccnc2)cc(-n2nnc(-c3ccccn3)n2)c1,2.6390573296152584,334.314,3.050700000000001,4
CC(C)(CO)CCCCC(=O)CCCCC(C)(C)CO,4.348856563131783,286.45599999999996,3.7133000000000034,0
Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2,2.833213344056216,508.58200000000045,3.586120000000003,7
Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)[C@H](C)C1,0.6059539688575679,420.9010000000001,3.929820000000002,4
COC(=O)Cc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)CC(N)Cc2ccccc2F)cc1.O=C(O)C(F)(F)F,4.941642422609304,587.5920000000004,2.652300000000001,3
O=C(O)C[C@H](CCCCCCc1ccc2c(n1)NCCC2)c1cncnc1,2.9444389791664403,368.48100000000017,3.981200000000003,3
CC(=O)NC[C@@H]1CC1c1cccc2oc(CCCCc3ccccc3)cc12,3.3141860046725258,361.48500000000007,5.2378000000000045,4
CCCN(Cc1c(C(F)(F)F)nc2n(-c3c(C)cc(C)cc3C)c3ccccc3n12)CC1CC1,1.62924053973028,468.5670000000003,6.8442600000000064,5
CN(C)S(=O)(=O)NCCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)NCc1cccnc1,2.2617630984737906,591.7060000000002,2.480100000000001,3
N#Cc1cccc(-c2cnn(-c3ccccn3)n2)c1,2.714694743820879,247.261,2.2009799999999995,3
Cc1c[nH]c(-c2nnn(-c3cc(F)cc(C#N)c3)n2)n1,3.6888794541139363,269.243,1.3715999999999997,3
N#Cc1cccc(-n2ncc(-c3ccccn3)n2)c1,2.7536607123542622,247.26100000000002,2.2009799999999995,3
C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,2.4814223151299535,472.92200000000014,2.4676,3
N#Cc1cc(F)cc(-n2nnc(-c3ccccn3)n2)c1,2.830263482992622,266.23900000000003,1.7350799999999993,3
NC(=O)N(O)CCC#Cc1ccc(OCCCN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,4.638625538629405,547.0990000000002,5.027600000000005,4
Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,1.2809338454620642,382.5080000000002,4.289620000000002,3
Cc1nc2cc(OC[C@H](O)CN3CCN(Cc4noc(-c5ccc(C(F)(F)F)cc5)n4)CC3)ccc2s1,2.8074756304747925,533.5760000000001,4.2310200000000036,5
CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O,0.6931471805599453,492.5530000000002,4.739600000000003,4
CSc1nccc(Nc2cc(NC(=O)c3cc(F)cc(N4CCOCC4)c3)ccc2C)n1,3.2188758248682006,453.5430000000003,4.478520000000003,4
CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1nccs1,2.70805020110221,579.6450000000002,5.9329000000000045,3
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1,2.3978952727983707,564.5650000000002,4.928500000000002,3
O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,1.2038727993256026,438.27700000000004,5.096900000000003,3
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)Nn1cnnn1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,4.007333185232471,555.4640000000003,1.8640999999999996,4
CC1(C)COC2(CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)OC1,4.418840607796598,364.4820000000002,4.156800000000004,7
CCOC(=O)N1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,3.8501476017100584,337.4160000000001,3.065800000000001,6
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccccn1,3.713572066704308,573.6160000000002,5.871400000000005,3
COc1cc(C(=O)NC2CCCN(Cc3ccc4c(c3)OCO4)C2)cc(OC)c1C,1.0986122886681098,412.4860000000002,3.135320000000002,4
CN1CCCC(CN(C)C(=O)Cn2c(-c3ccccc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)C1,3.511434043041321,501.67100000000045,5.854400000000005,5
O=C(O)C[C@H](CCCCCCc1ccc2c(n1)NCCC2)c1cnc2ccccc2c1,1.0986122886681098,417.5530000000002,5.739400000000005,4
N#Cc1cccc(-n2cc(-c3ccccn3)cn2)c1,2.272125885509337,246.27300000000002,2.80598,3
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)NCc1cccnc1,2.3978952727983707,539.6080000000003,4.398400000000003,3
COc1ccc(-c2c(Cl)ncn2-c2ccc(S(=O)(=O)NP(=O)(O)O)cc2)cc1F,1.515786356352645,461.7950000000001,2.711400000000001,3
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,2.151762203259462,458.4270000000002,4.127200000000003,3
O=C(O)[C@]1(OCc2cccc(-c3ccc(OC(F)(F)F)cc3)c2)C[C@@H](O)[C@@H](O)[C@H](O)C1,1.6094379124341003,442.3860000000001,2.4687,3
CCCC[C@H](NC(=O)O[C@H](Cn1cc(-c2ccc(C(F)(F)F)cc2)cn1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1,2.2082744135228043,562.5930000000002,5.199500000000003,3
O=C(O)CC(c1ccc2c(c1)OCO2)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,2.5649493574615367,485.54000000000036,4.808700000000004,6
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,2.772588722239781,497.48900000000026,3.2475000000000014,3
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)C1(O)c2ccccc2-c2c1ccc[n+]2[O-],1.8562979903656263,492.9630000000002,1.9557999999999998,5
O=C([O-])COc1cccc2c1CCC[C@H]2N1CCC[C@@H]1c1nc(-c2ccccc2)c(-c2ccccc2)o1.[Na+],2.2457207103298744,516.5730000000001,2.3557999999999995,6
O=C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,2.9444389791664403,278.348,2.9566000000000017,6
Cc1nc2n(c1C)N=C(c1ccccc1)c1cc3c(cc1C2)OCO3,3.9889840465642745,331.37500000000017,3.4335400000000025,5
c1ccc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.4965075614664802,340.4630000000001,5.171300000000005,7
C[C@@H]1CC[C@@]2(CO1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,-0.5108256237659907,740.9279999999999,1.2371000000000036,8
CN1CCN(CCCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,3.0819099697950434,557.6360000000001,5.697980000000006,5
CCCC(CCC)N1CCn2c(=O)n(-c3ccc(OC)cc3)c3nc(C)cc1c32,3.977810745966149,394.5190000000002,4.293020000000004,4
O=C(/C=C/c1ccc(C(F)(F)F)nc1N1CCCCC1)Nc1ccc2cccnc2c1,2.5900171341906173,426.4420000000001,5.290800000000004,4
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,0.8754687373538999,515.4790000000003,3.195500000000002,3
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2=O)cc1,1.7578579175523736,338.4110000000001,3.1561000000000012,4
CCCC[C@H](NC(=O)O[C@H](CN1CCN(c2ccc(C(F)(F)F)cc2)C1=O)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1,4.007333185232471,580.6080000000002,4.578000000000003,3
O=C(CC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1)Nc1cc(NC(=O)c2cc3ccccc3s2)cc(C(=O)O)c1,3.5553480614894135,528.5390000000003,1.3570999999999993,4
O=C(/C=C/c1ccc(C(F)(F)F)nc1N1CCOCC1)Nc1ccc2cccnc2c1,2.70805020110221,428.41400000000016,4.137100000000002,4
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,2.8903717578961645,541.5170000000002,3.729700000000002,4
N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,-1.3862943611198906,488.4090000000001,3.191900000000002,3
O=C(CC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1)Nc1cc(NC(=O)c2sc3ccccc3c2Cl)cc(C(=O)O)c1,2.4849066497880004,562.9840000000004,2.010499999999999,4
CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-n3cnnn3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,2.8903717578961645,565.5280000000004,2.0320999999999994,4
CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1,2.70805020110221,562.5930000000002,5.199500000000003,3
O=C(NS(=O)(=O)Cc1ccccc1)c1cccc(C[C@@H]2CCCC=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,0.8342306264417807,588.7290000000005,7.694600000000007,6
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1,1.547562508716013,340.3830000000001,2.9859000000000018,4
CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)CC1,3.9589065913269965,416.54000000000013,5.492600000000005,5
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)C1(O)c2ccccc2-c2ncccc21,0.9162907318741551,476.96400000000017,2.7174000000000005,5
CCOC(=O)[C@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,4.730303916744857,541.5490000000003,3.8449000000000018,5
CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2cccnc21,2.302585092994046,432.4800000000002,3.8527200000000024,4
O=C(O)c1cccc(C[C@@H]2CCCC=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,1.4398238972665944,435.5230000000001,7.133000000000006,5
O=C(O)[C@]1(OCc2cccc(-c3cc4ccccc4o3)c2)C[C@@H](O)[C@@H](O)[C@H](O)C1,2.302585092994046,398.4110000000001,2.3163,4
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.128231705849268,346.33900000000006,2.1756,2
CC(=O)NC1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)C(O)CO,0.35065687161316933,332.31300000000005,-3.5758299999999976,1
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,2.70805020110221,475.9800000000003,5.473800000000005,5
Cc1ccnc(NCc2ccc(-c3ccccc3C(=O)O)cc2)c1NC(=O)CC#N,1.4586150226995167,400.43800000000016,4.219500000000002,3
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(-c5ccccc5)cn34)CC2)[C@@H](c2cccc(F)c2)C1,4.418840607796598,580.7480000000002,6.678800000000008,7
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1.CS(=O)(=O)O,1.252762968495368,531.6120000000002,4.453400000000003,4
CCc1ccn2c(C3CCN(C[C@H]4CN([C@H](CC5CCC5)C(=O)O)C[C@@H]4c4cccc(F)c4)CC3)cnc2c1,4.204692619390966,532.7040000000003,5.574200000000006,6
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(Cl)cn34)CC2)[C@@H](c2cccc(F)c2)C1,2.772588722239781,539.0950000000001,5.665200000000006,6
C(#Cc1ccccn1)C1=CC(Oc2ccncc2)CCC1,3.713572066704308,276.33900000000006,3.386000000000002,3
CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,2.6287476860138907,322.343,4.313800000000003,4
C(#Cc1ccccn1)C1=CCC(Nc2cccnc2)CC1,3.5263605246161616,275.3550000000001,3.419100000000002,3
CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,1.410986973710262,391.47100000000006,4.118500000000003,4
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(F)cn34)CC2)[C@@H](c2cccc(F)c2)C1,2.9444389791664403,522.6400000000001,5.150900000000005,6
CCOc1cc(-c2cccnc2)cnc1Nc1cccc(C)n1,3.912023005428146,306.3690000000001,3.989320000000002,3
CCOc1cc(-c2cncnc2)cnc1Nc1cccc(C)n1,4.3694478524670215,307.3570000000001,3.3843200000000015,3
Cc1ccc(S(=O)(=O)N2CC=C(C#Cc3ccccn3)CC2)cc1,3.367295829986474,338.4320000000001,2.762520000000001,3
O=c1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2o1,2.761906873892921,412.8730000000002,4.251600000000004,5
CCCc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,3.4657359027997265,377.4440000000001,3.8725000000000023,4
CCCC(CCC)N1CCc2cn(-c3ccc(S(C)(=O)=O)cc3Cl)c3nc(C)cc1c23,5.0238805208462765,460.04300000000023,5.7221200000000065,4
Cc1cc(C#N)cc(-n2nnc(-c3ccccn3)n2)c1,3.912023005428146,262.276,1.9043999999999996,3
CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(C#N)cc2)CC4)CC1,2.9444389791664403,397.4820000000002,3.061180000000001,5
CC(C)CC(=O)c1ccc(OCCCCOc2ccc3ccc(=O)oc3c2)c(Br)c1O,2.8903717578961645,489.3620000000001,5.727900000000005,3
CCOc1cccnc1Nc1ccccn1,4.356708826689592,215.256,2.6189,2
O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc([C@@H]5CCC(F)(F)C5)cc4)n3)cc2)C1,1.7578579175523736,439.4620000000002,4.8228000000000035,5
O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(-c5ccccc5)cc4)n3)cc2)C1,1.0647107369924282,411.4610000000001,4.587000000000003,5
N[C@@H](CC(=O)N1CCc2sc(-c3ccc(F)cc3)nc2C1)Cc1cc(F)ccc1F,4.51085950651685,431.4830000000002,4.072200000000003,4
CC(C)Oc1cc(OCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,0.6541664098250894,406.43800000000016,4.3983000000000025,3
CCCC(CCC)N1CCc2cn(-c3ccc(OC)cc3C)c3nc(C)cc1c23,4.672828834461906,391.5590000000002,5.982240000000007,4
Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(N2CCN3CCCCC3C2)cc1,3.3463891451671604,439.60300000000035,5.218800000000004,6
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@H]1c1cccc(O)c1,3.095577608523707,316.307,3.368000000000002,3
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.440946540632921,398.9150000000002,5.278500000000005,4
C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,4.885827643502908,508.4760000000003,3.1682000000000006,4
O=C1CCC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,-2.995732273553991,333.34700000000004,2.1673,4
CC(=O)c1sc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,3.5553480614894135,486.65700000000027,5.428220000000006,4
O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,3.912023005428146,347.296,3.4270000000000014,3
O=C(O)/C(=C/c1ccc(Oc2ccccc2Cl)cc1)NC(=O)c1ccccc1,1.6422922493050476,393.8260000000001,4.987800000000004,3
COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,3.6775009605526283,520.6770000000002,5.950520000000006,6
CCCC(=O)Nc1cccnc1NCc1ccc(-c2ccccc2C(=O)OC)cc1,3.1354942159291497,403.48200000000014,4.885900000000003,3
CCCC(CCC)N1CCc2cn(-c3ccc(C)cc3Cl)c3nc(C)cc1c23,4.248495242049359,395.9780000000002,6.627040000000006,4
CCCC(CCC)N1CCc2cn(-c3ccc(OC)nc3OC)c3nc(C)cc1c23,4.248495242049359,408.5460000000002,5.077420000000005,4
C=C[C@H]1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1C=C,4.736198448394496,378.4470000000002,4.603300000000004,5
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc([N+](=O)[O-])cn34)CC2)[C@@H](c2cccc(F)c2)C1,4.787491742782046,549.6470000000002,4.920000000000004,6
C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,3.927896354584436,484.4460000000002,3.686300000000001,3
CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)cc1,4.294969802105708,337.4190000000001,4.407200000000003,3
COC(=O)c1ccccc1-c1ccc(CNc2ncccc2NC(=O)CC(F)(F)F)cc1,3.5553480614894135,443.42500000000007,5.038200000000003,3
COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,2.5619819897016294,506.6500000000003,5.608320000000005,6
CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,0.4252677354043441,557.4860000000003,3.3096000000000023,4
CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2cnn(C)c2C(F)(F)F)CC4)CC1,3.871201010907891,444.4610000000002,2.9418000000000015,5
O=C(O)C1(c2ccc(-c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,-4.199705077879927,324.2730000000001,4.627700000000002,3
CNC(=O)c1ccccc1-c1ccc([C@@H](C)Nc2nccc(C)c2NC(=O)CC(F)(F)F)cc1,3.4339872044851463,470.4950000000001,5.480620000000004,3
CC(C)Oc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,1.410986973710262,393.4430000000001,3.707200000000002,4
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,1.791759469228055,375.4570000000001,4.892920000000003,4
O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,0.0,351.33700000000005,2.3064,4
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(F)cc1F,2.9907071056272403,497.5860000000001,3.6872000000000016,4
CNC(=O)c1ccccc1-c1ccc(CNc2nccc(C)c2NC(=O)CC(F)(F)F)cc1,3.4011973816621555,456.46800000000013,4.919620000000004,3
O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(C5CCCCC5)cc4)n3)cc2)C1,3.9318256327243257,417.5090000000003,4.967700000000004,5
O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,1.589235205116581,319.36400000000003,2.6407000000000007,4
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(N(C)C)cc1,3.2896256060050506,504.6750000000002,3.4750000000000014,4
C(#Cc1ccccn1)C1=CCCCC1,3.8066624897703196,183.25399999999993,2.9335000000000013,2
COC(=O)c1ccccc1-c1ccc(CNc2ncccc2NC(=O)CC#N)cc1,2.8903717578961645,400.4380000000001,3.999480000000002,3
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,3.6888794541139363,425.4590000000001,2.356420000000001,3
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,2.813610696762703,453.5640000000003,4.573300000000004,3
O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1)c1ccccc1)C2,2.2367585141876707,447.4870000000001,4.344700000000004,4
