smiles,pchembl_value,chembl_id,target_chembl_id,target_name,MW,LogP
CS(=O)(=O)Oc1cccc2c1CC[C@H]1[C@@H]2CCCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1,6.4,CHEMBL317996,CHEMBL217,Dopamine D2 receptor,532.706,5.396
CS(=O)(=O)Oc1cccc2c1CC[C@H]1[C@H]2CCCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1,6.6,CHEMBL318925,CHEMBL217,Dopamine D2 receptor,532.706,5.396
CS(=O)(=O)Oc1cccc2c1CC[C@H]1[C@H]2CCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1,6.5,CHEMBL99876,CHEMBL217,Dopamine D2 receptor,518.679,5.006
CS(=O)(=O)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,7.66,CHEMBL254170,CHEMBL301,CDK2,448.526,1.688
CS(=O)(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,5.96,CHEMBL321405,CHEMBL217,Dopamine D2 receptor,442.993,5.434
CS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.24,CHEMBL1964260,CHEMBL301,CDK2,371.443,3.105
CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,6.6,CHEMBL206659,CHEMBL301,CDK2,401.496,1.953
CS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.8,CHEMBL272389,CHEMBL301,CDK2,394.434,0.506
CS(=O)(=O)c1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccc(N)c4)c3)c[nH]c12,7.16,CHEMBL186247,CHEMBL210,Beta-2 adrenergic receptor,528.656,2.82
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,8.565000000000001,CHEMBL281129,CHEMBL251,Adenosine A2a receptor,301.335,1.575
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1CCCc1ccccc1,7.66,CHEMBL20445,CHEMBL251,Adenosine A2a receptor,405.487,3.671
CSc1c2c(nc(NC(=O)Cc3ccc(CC(C)C)cc3)n3nc(-c4ccco4)nc23)nn1C,7.3,CHEMBL439447,CHEMBL251,Adenosine A2a receptor,475.578,4.373
CSc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,8.030000000000001,CHEMBL21572,CHEMBL251,Adenosine A2a receptor,463.479,2.903
CSc1cc(-c2ccccc2)nc2nc(C)ccc12,5.84,CHEMBL105000,CHEMBL251,Adenosine A2a receptor,266.369,4.327
CSc1cc(C(F)(F)F)c2cc3c(cc2n1)NC(C)(C)CC3,6.12,CHEMBL134242,CHEMBL1871,Androgen receptor,326.387,5.112
CSc1cc2c(c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)c1)OCC2,8.17,CHEMBL149723,CHEMBL217,Dopamine D2 receptor,396.556,3.78
CSc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.0,CHEMBL415789,CHEMBL301,CDK2,416.528,3.006
CSc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,6.26,CHEMBL107974,CHEMBL217,Dopamine D2 receptor,410.995,6.752
CSc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,5.02,CHEMBL291246,CHEMBL210,Beta-2 adrenergic receptor,601.754,5.111
CSc1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,6.92,CHEMBL322568,CHEMBL301,CDK2,373.482,4.881
CSc1ccccc1/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,6.24,CHEMBL422444,CHEMBL2034,Glucocorticoid receptor,429.56,7.713
CSc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n[nH]1,6.7,CHEMBL253910,CHEMBL325,Serotonin 5-HT2A receptor,354.439,2.973
C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,8.0,CHEMBL12994,CHEMBL210,Beta-2 adrenergic receptor,331.412,2.448
C[C@@H](Cc1ccc(N)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.54,CHEMBL229400,CHEMBL210,Beta-2 adrenergic receptor,302.374,1.934
C[C@@H](Cc1ccc(N)cc1)NC[C@H](O)c1cc(O)cc(O)c1,5.22,CHEMBL229442,CHEMBL210,Beta-2 adrenergic receptor,302.374,1.934
C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.56,CHEMBL389390,CHEMBL210,Beta-2 adrenergic receptor,303.358,2.058
C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,7.08,CHEMBL12633,CHEMBL210,Beta-2 adrenergic receptor,317.385,2.058
C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,5.43,CHEMBL229476,CHEMBL210,Beta-2 adrenergic receptor,303.358,2.058
C[C@@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1,5.595,CHEMBL389519,CHEMBL210,Beta-2 adrenergic receptor,337.419,3.505
C[C@@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1,6.47,CHEMBL229614,CHEMBL210,Beta-2 adrenergic receptor,337.419,3.505
C[C@@H](Cc1ccccc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.54,CHEMBL229390,CHEMBL210,Beta-2 adrenergic receptor,287.359,2.352
C[C@@H](Cc1ccccc1)NC[C@H](O)c1cc(O)cc(O)c1,5.1,CHEMBL229388,CHEMBL210,Beta-2 adrenergic receptor,287.359,2.352
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.75,CHEMBL420705,CHEMBL251,Adenosine A2a receptor,385.424,0.481
C[C@@H](NC(=O)N1CCN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@@H]1C)c1ccccc1,7.0,CHEMBL237541,CHEMBL325,Serotonin 5-HT2A receptor,458.566,3.897
C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccc(Cl)cc1)Oc1ccccc1-3,6.205,CHEMBL35429,CHEMBL1871,Androgen receptor,403.909,6.366
C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1cccc(C(F)(F)F)c1)Oc1ccccc1-3,6.275,CHEMBL36065,CHEMBL1871,Androgen receptor,437.461,6.731
C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1cccc(F)c1)Oc1ccccc1-3,6.46,CHEMBL36564,CHEMBL1871,Androgen receptor,387.454,5.851
C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccccc1)Oc1ccccc1-3,6.365,CHEMBL284475,CHEMBL1871,Androgen receptor,369.464,5.712
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CBr,6.89,CHEMBL300409,CHEMBL2034,Glucocorticoid receptor,455.364,3.298
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1c(C(F)(F)F)cccc1C(F)(F)F,6.11,CHEMBL52148,CHEMBL2034,Glucocorticoid receptor,632.569,5.798
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCN=C=S,6.36,CHEMBL48439,CHEMBL2034,Glucocorticoid receptor,493.666,3.739
C[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,7.9350000000000005,CHEMBL267141,CHEMBL1871,Androgen receptor,282.265,3.706
C[C@@H]1CN(C(=O)OCc2ccccc2)[C@@H](C)CN1c1ccc(C(=O)Nc2ccccc2N)cn1,6.59,CHEMBL237109,CHEMBL325,Serotonin 5-HT2A receptor,459.55,4.152
C[C@@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,7.4,CHEMBL237108,CHEMBL325,Serotonin 5-HT2A receptor,445.523,3.763
C[C@@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@H](C)N1,6.09,CHEMBL538906,CHEMBL325,Serotonin 5-HT2A receptor,325.416,2.103
C[C@@H]1CN[C@@H](C)CN1c1ccc(C(=O)Nc2ccccc2N)cn1,6.24,CHEMBL237326,CHEMBL325,Serotonin 5-HT2A receptor,325.416,2.103
C[C@@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc21,7.77,CHEMBL349229,CHEMBL1871,Androgen receptor,268.238,3.488
C[C@@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2[C@@H]1CCC(F)(F)F,7.2,CHEMBL2113247,CHEMBL1871,Androgen receptor,378.316,5.447
C[C@@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,5.34,CHEMBL137781,CHEMBL210,Beta-2 adrenergic receptor,335.451,3.047
C[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1,8.02,CHEMBL268326,CHEMBL1871,Androgen receptor,296.292,4.267
C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,8.47,CHEMBL215803,CHEMBL301,CDK2,403.442,2.913
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,8.26,CHEMBL384467,CHEMBL2034,Glucocorticoid receptor,392.467,1.896
C[C@@H]1Cc2cc3c(C(F)(F)F)cc(=O)n(C)c3cc2N1,8.05,CHEMBL163366,CHEMBL1871,Androgen receptor,282.265,2.914
C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,8.075,CHEMBL351465,CHEMBL1871,Androgen receptor,268.238,3.316
C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,7.475,CHEMBL7058,CHEMBL1871,Androgen receptor,296.292,3.952
C[C@@H]1NC(=O)C(C)(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,7.529999999999999,CHEMBL238596,CHEMBL325,Serotonin 5-HT2A receptor,521.709,2.271
C[C@@H]1NC(=O)C2(Cc3ccccc3C2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,8.7,CHEMBL394261,CHEMBL325,Serotonin 5-HT2A receptor,595.791,3.03
C[C@@H]1NC(=O)[C@@](C)(Cc2ccccc2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,6.77,CHEMBL393261,CHEMBL325,Serotonin 5-HT2A receptor,597.807,3.494
C[C@@H]1NC(=O)[C@@]2(CCc3ccccc32)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,8.57,CHEMBL390991,CHEMBL325,Serotonin 5-HT2A receptor,595.791,3.334
C[C@@H]1NC(=O)[C@](C)(Cc2ccccc2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,8.43,CHEMBL393464,CHEMBL325,Serotonin 5-HT2A receptor,597.807,3.494
C[C@@H]1NC(=O)[C@]2(CCc3ccccc32)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,7.44,CHEMBL393260,CHEMBL325,Serotonin 5-HT2A receptor,595.791,3.334
C[C@@H]1c2cc3c(C(F)(F)F)cc(=O)n(C)c3cc2N[C@@H]1C,6.52,CHEMBL348918,CHEMBL1871,Androgen receptor,296.292,3.475
C[C@@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC(C)(C)[C@H]1C,5.985,CHEMBL160257,CHEMBL1871,Androgen receptor,324.346,4.903
C[C@@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,6.91,CHEMBL162569,CHEMBL1871,Androgen receptor,282.265,3.877
C[C@@](O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,7.78,CHEMBL48159,CHEMBL1871,Androgen receptor,371.109,2.698
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,5.47,CHEMBL73809,CHEMBL251,Adenosine A2a receptor,281.272,-1.59
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,8.41,CHEMBL251997,CHEMBL251,Adenosine A2a receptor,383.836,0.836
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)ncnc21,5.14,CHEMBL400189,CHEMBL251,Adenosine A2a receptor,349.391,0.182
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc(I)c3)ncnc21,6.03,CHEMBL444550,CHEMBL251,Adenosine A2a receptor,497.293,1.045
C[C@H](CNc1ccc(CC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,6.1,CHEMBL154419,CHEMBL210,Beta-2 adrenergic receptor,362.857,3.091
C[C@H](Cc1c[nH]c2c(OCC(=O)O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,6.8,CHEMBL188196,CHEMBL210,Beta-2 adrenergic receptor,529.64,3.748
C[C@H](Cc1c[nH]c2c(OS(C)(=O)=O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,7.32,CHEMBL184407,CHEMBL210,Beta-2 adrenergic receptor,549.696,3.623
C[C@H](Cc1c[nH]c2c(S(C)(=O)=O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccc(N)c2)c1,7.7,CHEMBL442225,CHEMBL210,Beta-2 adrenergic receptor,542.683,3.209
C[C@H](Cc1c[nH]c2ccccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,7.29,CHEMBL185836,CHEMBL210,Beta-2 adrenergic receptor,455.605,4.284
C[C@H](Cc1ccc(N)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.51,CHEMBL229443,CHEMBL210,Beta-2 adrenergic receptor,302.374,1.934
C[C@H](Cc1ccc(N)cc1)NC[C@H](O)c1cc(O)cc(O)c1,5.73,CHEMBL229391,CHEMBL210,Beta-2 adrenergic receptor,302.374,1.934
C[C@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.99,CHEMBL229477,CHEMBL210,Beta-2 adrenergic receptor,303.358,2.058
C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,6.46,CHEMBL388570,CHEMBL210,Beta-2 adrenergic receptor,303.358,2.058
C[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,4.77,CHEMBL290752,CHEMBL210,Beta-2 adrenergic receptor,407.85,2.511
C[C@H](Cc1ccc(OCC(=O)NO)cc1)NC[C@H](O)c1cccc(Cl)c1,6.95,CHEMBL39596,CHEMBL210,Beta-2 adrenergic receptor,378.856,2.478
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@@H](O)c1cc(Br)no1,6.3,CHEMBL226293,CHEMBL210,Beta-2 adrenergic receptor,399.241,2.155
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cc(Br)no1,7.86,CHEMBL387851,CHEMBL210,Beta-2 adrenergic receptor,399.241,2.155
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,5.865,CHEMBL284782,CHEMBL210,Beta-2 adrenergic receptor,363.841,3.058
C[C@H](Cc1ccc(OCC(N)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,6.77,CHEMBL38569,CHEMBL210,Beta-2 adrenergic receptor,362.857,2.458
C[C@H](Cc1ccc(OCCO)cc1)NC[C@H](O)c1cccc(Cl)c1,6.58,CHEMBL41113,CHEMBL210,Beta-2 adrenergic receptor,349.858,2.965
C[C@H](Cc1ccc(OCP(=O)(O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,4.4,CHEMBL41948,CHEMBL210,Beta-2 adrenergic receptor,399.811,3.108
C[C@H](Cc1ccc(OCP(C)(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,4.13,CHEMBL39334,CHEMBL210,Beta-2 adrenergic receptor,397.839,3.831
C[C@H](Cc1ccc(OCS(=O)(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,5.65,CHEMBL38538,CHEMBL210,Beta-2 adrenergic receptor,399.896,2.818
C[C@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1,5.75,CHEMBL388177,CHEMBL210,Beta-2 adrenergic receptor,337.419,3.505
C[C@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1,6.62,CHEMBL229401,CHEMBL210,Beta-2 adrenergic receptor,337.419,3.505
C[C@H](Cc1ccccc1)NC[C@@H](O)c1cc(O)cc(O)c1,4.64,CHEMBL387825,CHEMBL210,Beta-2 adrenergic receptor,287.359,2.352
C[C@H](Cc1ccccc1)NC[C@H](O)c1cc(O)cc(O)c1,5.53,CHEMBL389629,CHEMBL210,Beta-2 adrenergic receptor,287.359,2.352
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)O,5.13,CHEMBL2113388,CHEMBL251,Adenosine A2a receptor,399.451,0.871
C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.12,CHEMBL139000,CHEMBL251,Adenosine A2a receptor,385.424,0.481
C[C@H](Cc1ncc(CCC(=O)O)s1)NCC(O)c1cccc(Cl)c1,4.94,CHEMBL72060,CHEMBL210,Beta-2 adrenergic receptor,368.886,3.068
C[C@H](Cc1ncc(CCC(=O)O)s1)NC[C@H](O)COc1ccccc1,5.91,CHEMBL73220,CHEMBL210,Beta-2 adrenergic receptor,364.467,2.121
C[C@H](Cc1ncc(CCCC(=O)O)s1)NCC(O)c1cccc(Cl)c1,4.86,CHEMBL72168,CHEMBL210,Beta-2 adrenergic receptor,382.913,3.458
C[C@H](Cc1ncc(CCCC(=O)O)s1)NC[C@H](O)COc1ccccc1,5.8,CHEMBL72169,CHEMBL210,Beta-2 adrenergic receptor,378.494,2.511
C[C@H](Cc1ncc(CCCCC(=O)O)s1)NC[C@H](O)COc1ccccc1,6.82,CHEMBL419085,CHEMBL210,Beta-2 adrenergic receptor,392.521,2.901
C[C@H](NC(=O)N1CCN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@@H]1C)c1ccccc1,7.33,CHEMBL237756,CHEMBL325,Serotonin 5-HT2A receptor,458.566,3.897
C[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,8.06,CHEMBL420767,CHEMBL2034,Glucocorticoid receptor,326.415,4.138
C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccc(Cl)cc1)Oc1ccccc1-3,6.1,CHEMBL34015,CHEMBL1871,Androgen receptor,403.909,6.366
C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1cccc(C(F)(F)F)c1)Oc1ccccc1-3,6.345,CHEMBL286158,CHEMBL1871,Androgen receptor,437.461,6.731
C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1cccc(F)c1)Oc1ccccc1-3,6.18,CHEMBL35525,CHEMBL1871,Androgen receptor,387.454,5.851
C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccccc1)Oc1ccccc1-3,6.005,CHEMBL285705,CHEMBL1871,Androgen receptor,369.464,5.712
C[C@H]1CC[C@@H]2[C@H](C1)c1cc3c(C(F)(F)F)cc(=O)n(C)c3cc1N2C,7.1899999999999995,CHEMBL161980,CHEMBL1871,Androgen receptor,350.384,4.279
C[C@H]1CC[C@H]2Nc3cc4c(cc3[C@H]2C1)c(C(F)(F)F)cc(=O)n4C,7.175000000000001,CHEMBL165803,CHEMBL1871,Androgen receptor,336.357,4.255
C[C@H]1CC[C@H]2Nc3cc4nc(O)cc(C(F)(F)F)c4cc3[C@H]2C1,7.64,CHEMBL166212,CHEMBL1871,Androgen receptor,322.33,4.657
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1,6.36,CHEMBL236892,CHEMBL325,Serotonin 5-HT2A receptor,311.389,1.714
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)NCCc1ccccc1,7.33,CHEMBL237757,CHEMBL325,Serotonin 5-HT2A receptor,458.566,3.379
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)NCc1ccccc1,7.41,CHEMBL391111,CHEMBL325,Serotonin 5-HT2A receptor,444.539,3.336
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)Nc1ccccc1,7.12,CHEMBL237539,CHEMBL325,Serotonin 5-HT2A receptor,430.512,3.659
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OC(C)(C)C,6.62,CHEMBL391698,CHEMBL325,Serotonin 5-HT2A receptor,411.506,3.362
C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,7.14,CHEMBL236902,CHEMBL325,Serotonin 5-HT2A receptor,445.523,3.763
C[C@H]1CN2Cc3ccccc3C[C@@H]2C(=O)N[C@@H](CCCCCSSc2ccccn2)C(=O)NC(C)(C)C(=O)N1,8.33,CHEMBL238587,CHEMBL325,Serotonin 5-HT2A receptor,569.797,3.707
C[C@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2C1CCC(F)(F)F,7.955,CHEMBL281945,CHEMBL1871,Androgen receptor,378.316,5.447
C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,5.96,CHEMBL343755,CHEMBL210,Beta-2 adrenergic receptor,335.451,3.047
C[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,7.57,CHEMBL6983,CHEMBL1871,Androgen receptor,296.292,3.952
C[C@H]1N(C)c2cc3c(cc2C1(C)C)c(C(F)(F)F)cc(=O)n3C,7.365,CHEMBL349631,CHEMBL1871,Androgen receptor,324.346,3.673
C[C@H]1Nc2cc3c(cc2C1(C)C)c(C(F)(F)F)cc(=O)n3C,7.855,CHEMBL351519,CHEMBL1871,Androgen receptor,310.319,3.649
C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C1(C)C,7.5,CHEMBL165219,CHEMBL1871,Androgen receptor,296.292,4.051
C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C,7.355,CHEMBL267907,CHEMBL1871,Androgen receptor,310.319,4.342
C[C@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC(C)(C)[C@H]1C,6.5649999999999995,CHEMBL156641,CHEMBL1871,Androgen receptor,324.346,4.903
C[C@](O)(CBr)C(=O)Nc1ccc(N)c(C(F)(F)F)c1,7.09,CHEMBL49615,CHEMBL1871,Androgen receptor,341.127,2.372
C[C@](O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,9.52,CHEMBL296323,CHEMBL1871,Androgen receptor,371.109,2.698
C[C@]1(O)C(n2cnc3c(N)nc(Cl)nc32)O[C@H](CO)[C@H]1O,5.88,CHEMBL606495,CHEMBL251,Adenosine A2a receptor,315.717,-0.937
C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,8.4,CHEMBL302870,CHEMBL1871,Androgen receptor,336.447,3.332
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,6.9345,CHEMBL131,CHEMBL1871,Androgen receptor,360.45,1.558
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,8.604,CHEMBL27769,CHEMBL1871,Androgen receptor,290.447,3.959
C[C@]12CCCC[C@H]1Nc1cc3nc(O)cc(C(F)(F)F)c3cc12,6.68,CHEMBL351447,CHEMBL1871,Androgen receptor,322.33,4.585
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)CCC1CC1,8.82,CHEMBL312399,CHEMBL2034,Glucocorticoid receptor,380.507,5.308
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccc(F)cc1,8.55,CHEMBL82546,CHEMBL2034,Glucocorticoid receptor,420.503,5.5
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccccc1,8.38,CHEMBL310420,CHEMBL2034,Glucocorticoid receptor,402.513,5.361
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(Cl)cc1,8.05,CHEMBL81111,CHEMBL2034,Glucocorticoid receptor,422.931,6.144
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(F)cc1,8.21,CHEMBL79807,CHEMBL2034,Glucocorticoid receptor,406.476,5.63
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(O)cc1,8.02,CHEMBL81397,CHEMBL2034,Glucocorticoid receptor,404.485,5.197
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1cccc(O)c1,7.6,CHEMBL309909,CHEMBL2034,Glucocorticoid receptor,404.485,5.197
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccccc1,8.08,CHEMBL81591,CHEMBL2034,Glucocorticoid receptor,388.486,5.491
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccccc1F,8.14,CHEMBL310365,CHEMBL2034,Glucocorticoid receptor,406.476,5.63
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@H](O)c1ccc(F)cc1,7.695,CHEMBL311034,CHEMBL2034,Glucocorticoid receptor,406.476,5.63
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@](C)(O)c1ccc(F)cc1,8.15,CHEMBL311662,CHEMBL2034,Glucocorticoid receptor,420.503,5.804
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@](C)(O)c1ccsc1,9.1,CHEMBL310570,CHEMBL2034,Glucocorticoid receptor,408.542,5.727
C[S+]([O-])c1cc(C(F)(F)F)c2cc3c(cc2n1)NC(C)(C)CC3,7.45,CHEMBL134209,CHEMBL1871,Androgen receptor,342.386,4.128
Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,6.75,CHEMBL305782,CHEMBL203,EGFR,455.877,4.468
